n_sites,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,1.0,1.5,0.5,domain_wall_x,4.0,0.25,16,4.0,mass_density,trotter2,0.13966444720560908,0.006961572351650097,0.05739212717339407,0.003293856261487038,2.220446049250313e-15,0.5901652648554248,0.04699462738052183,0.1475413162138562,0.0029371642112826146
3,1.0,1.5,0.5,domain_wall_x,4.0,0.125,32,4.0,mass_density,exact,0.14662601955725918,0.0,0.0,0.0,2.4424906541753444e-15,0.5901652648554248,0.04699462738052183,0.0737706581069281,0.0007342910528206536
3,1.0,1.5,0.5,domain_wall_x,4.0,0.125,32,4.0,mass_density,trotter1,0.14519771449391392,0.0014283050633452643,0.15166013642677792,0.02300079698098889,2.5905203907920318e-15,0.5901652648554248,0.04699462738052183,0.0737706581069281,0.0007342910528206536
3,1.0,1.5,0.5,domain_wall_x,4.0,0.125,32,4.0,mass_density,trotter2,0.14519771449391466,0.001428305063344515,0.013624233394525533,0.00018561973558850475,2.6645352591003757e-15,0.5901652648554248,0.04699462738052183,0.0737706581069281,0.0007342910528206536
3,1.0,1.5,0.5,domain_wall_x,4.0,0.0625,64,4.0,mass_density,exact,0.14662601955725918,0.0,0.0,0.0,2.4424906541753444e-15,0.5901652648554248,0.04699462738052183,0.03688532905346405,0.0001835727632051634
3,1.0,1.5,0.5,domain_wall_x,4.0,0.0625,64,4.0,mass_density,trotter1,0.146286474086329,0.0003395454709301804,0.07359953119725177,0.005416890992455237,2.3314683517128287e-15,0.5901652648554248,0.04699462738052183,0.03688532905346405,0.0001835727632051634
3,1.0,1.5,0.5,domain_wall_x,4.0,0.0625,64,4.0,mass_density,trotter2,0.1462864740863297,0.0003395454709294865,0.0033627672274626668,1.1308203426096952e-05,1.7763568394002505e-15,0.5901652648554248,0.04699462738052183,0.03688532905346405,0.0001835727632051634
3,1.0,1.5,0.5,domain_wall_x,4.0,0.03125,128,4.0,mass_density,exact,0.14662601955725918,0.0,0.0,0.0,2.4424906541753444e-15,0.5901652648554248,0.04699462738052183,0.018442664526732024,4.589319080129085e-05
3,1.0,1.5,0.5,domain_wall_x,4.0,0.03125,128,4.0,mass_density,trotter1,0.14654219818441505,8.382137284412838e-05,0.03623694750575432,0.0013131163645347943,1.1324274851176597e-14,0.5901652648554248,0.04699462738052183,0.018442664526732024,4.589319080129085e-05
3,1.0,1.5,0.5,domain_wall_x,4.0,0.03125,128,4.0,mass_density,trotter2,0.14654219818441377,8.382137284540514e-05,0.0008380183401771618,7.022747384732853e-07,2.6645352591003757e-15,0.5901652648554248,0.04699462738052183,0.018442664526732024,4.589319080129085e-05
4,1.0,0.5,0.5,neel_x,0.5,0.5,1,0.5,mass_density,exact,0.20051942005809348,0.0,0.0,0.0,7.494005416219807e-16,1.1124278284074194,0.087433304844561,0.5562139142037097,0.02185832621114025
4,1.0,0.5,0.5,neel_x,0.5,0.5,1,0.5,mass_density,trotter1,0.14596329086321436,0.05455612919487912,0.5483624656656948,0.3007013937509603,4.718447854656915e-16,1.1124278284074194,0.087433304844561,0.5562139142037097,0.02185832621114025
4,1.0,0.5,0.5,neel_x,0.5,0.5,1,0.5,mass_density,trotter2,0.14596329086321436,0.05455612919487912,0.1657245937202265,0.027464640963734133,4.996003610813204e-16,1.1124278284074194,0.087433304844561,0.5562139142037097,0.02185832621114025
4,1.0,0.5,0.5,neel_x,0.5,0.25,2,0.5,mass_density,exact,0.20051942005809348,0.0,0.0,0.0,7.494005416219807e-16,1.1124278284074194,0.087433304844561,0.27810695710185485,0.005464581552785062
4,1.0,0.5,0.5,neel_x,0.5,0.25,2,0.5,mass_density,trotter1,0.1879159274536313,0.012603492604462169,0.2552089231197932,0.06513159443996452,4.163336342344337e-16,1.1124278284074194,0.087433304844561,0.27810695710185485,0.005464581552785062
4,1.0,0.5,0.5,neel_x,0.5,0.25,2,0.5,mass_density,trotter2,0.18791592745363123,0.012603492604462252,0.03689882026681768,0.0013615229370829152,6.106226635438361e-16,1.1124278284074194,0.087433304844561,0.27810695710185485,0.005464581552785062
4,1.0,0.5,0.5,neel_x,0.5,0.125,4,0.5,mass_density,exact,0.20051942005809348,0.0,0.0,0.0,7.494005416219807e-16,1.1124278284074194,0.087433304844561,0.13905347855092742,0.0013661453881962655
4,1.0,0.5,0.5,neel_x,0.5,0.125,4,0.5,mass_density,trotter1,0.19742139048518612,0.0030980295729073626,0.12239456174049075,0.014980428743646801,4.718447854656915e-16,1.1124278284074194,0.087433304844561,0.13905347855092742,0.0013661453881962655
4,1.0,0.5,0.5,neel_x,0.5,0.125,4,0.5,mass_density,trotter2,0.19742139048518612,0.0030980295729073626,0.008981824198381623,8.067316593063367e-05,8.604228440844963e-16,1.1124278284074194,0.087433304844561,0.13905347855092742,0.0013661453881962655
4,1.0,0.5,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,exact,0.20051942005809348,0.0,0.0,0.0,7.494005416219807e-16,1.1124278284074194,0.087433304844561,0.06952673927546371,0.0003415363470490664
4,1.0,0.5,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,trotter1,0.19974808902295932,0.0007713310351341596,0.05986828257345268,0.0035842112582947783,1.7486012637846216e-15,1.1124278284074194,0.087433304844561,0.06952673927546371,0.0003415363470490664
4,1.0,0.5,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,trotter2,0.19974808902295926,0.0007713310351342151,0.002230768885458013,4.976329820327585e-06,1.6375789613221059e-15,1.1124278284074194,0.087433304844561,0.06952673927546371,0.0003415363470490664
4,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,mass_density,exact,0.20051942005809348,0.0,0.0,0.0,7.494005416219807e-16,1.1124278284074194,0.087433304844561,0.034763369637731856,8.53840867622666e-05
4,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,mass_density,trotter1,0.20032678397758696,0.00019263608050651415,0.02959940527833383,0.0008761247928310567,3.0531133177191805e-16,1.1124278284074194,0.087433304844561,0.034763369637731856,8.53840867622666e-05
4,1.0,0.5,0.5,neel_x,0.5,0.03125,16,0.5,mass_density,trotter2,0.2003267839775875,0.0001926360805059868,0.0005567816359664743,3.1000579014950347e-07,8.881784197001252e-16,1.1124278284074194,0.087433304844561,0.034763369637731856,8.53840867622666e-05
4,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,mass_density,exact,0.1818214671236069,0.0,0.0,0.0,7.771561172376096e-16,0.8774292419220855,0.06648660003577386,0.43871462096104274,0.016621650008943466
4,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,mass_density,trotter1,0.1488989481033371,0.0329225190202698,0.5199859600017255,0.2703853985989161,5.551115123125783e-16,0.8774292419220855,0.06648660003577386,0.43871462096104274,0.016621650008943466
4,1.0,0.5,0.5,neel_x,1.0,0.5,2,1.0,mass_density,trotter2,0.1488989481033371,0.0329225190202698,0.19356977307521353,0.03746925704838966,3.885780586188048e-16,0.8774292419220855,0.06648660003577386,0.43871462096104274,0.016621650008943466
4,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,mass_density,exact,0.1818214671236069,0.0,0.0,0.0,7.771561172376096e-16,0.8774292419220855,0.06648660003577386,0.21935731048052137,0.004155412502235866
4,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,mass_density,trotter1,0.1728429584098553,0.008978508713751582,0.247142559795638,0.061079444862340515,5.551115123125783e-16,0.8774292419220855,0.06648660003577386,0.21935731048052137,0.004155412502235866
4,1.0,0.5,0.5,neel_x,1.0,0.25,4,1.0,mass_density,trotter2,0.17284295840985525,0.008978508713751637,0.045383834585970895,0.002059692441726768,6.661338147750939e-16,0.8774292419220855,0.06648660003577386,0.21935731048052137,0.004155412502235866
4,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,mass_density,exact,0.1818214671236069,0.0,0.0,0.0,7.771561172376096e-16,0.8774292419220855,0.06648660003577386,0.10967865524026069,0.0010388531255589666
4,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,mass_density,trotter1,0.17953608485441072,0.002285382269196168,0.11852211333470099,0.014047491349323704,8.049116928532385e-16,0.8774292419220855,0.06648660003577386,0.10967865524026069,0.0010388531255589666
4,1.0,0.5,0.5,neel_x,1.0,0.125,8,1.0,mass_density,trotter2,0.17953608485441053,0.002285382269196362,0.011165544057647619,0.00012466937410327006,1.1934897514720433e-15,0.8774292419220855,0.06648660003577386,0.10967865524026069,0.0010388531255589666
4,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,mass_density,exact,0.1818214671236069,0.0,0.0,0.0,7.771561172376096e-16,0.8774292419220855,0.06648660003577386,0.05483932762013034,0.00025971328138974165
4,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,mass_density,trotter1,0.18124767629825078,0.0005737908253561075,0.057857774273771034,0.0033475220439146414,2.4424906541753444e-15,0.8774292419220855,0.06648660003577386,0.05483932762013034,0.00025971328138974165
4,1.0,0.5,0.5,neel_x,1.0,0.0625,16,1.0,mass_density,trotter2,0.18124767629825123,0.0005737908253556634,0.002780174728151024,7.729371519049621e-06,9.43689570931383e-16,0.8774292419220855,0.06648660003577386,0.05483932762013034,0.00025971328138974165
4,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,mass_density,exact,0.1818214671236069,0.0,0.0,0.0,7.771561172376096e-16,0.8774292419220855,0.06648660003577386,0.02741966381006517,6.492832034743541e-05
4,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,mass_density,trotter1,0.18167786823191506,0.00014359889169182627,0.028564189977054504,0.000815912949045261,0.0,0.8774292419220855,0.06648660003577386,0.02741966381006517,6.492832034743541e-05
4,1.0,0.5,0.5,neel_x,1.0,0.03125,32,1.0,mass_density,trotter2,0.1816778682319155,0.00014359889169138218,0.0006943439366355172,4.821135023425072e-07,1.3322676295501878e-15,0.8774292419220855,0.06648660003577386,0.02741966381006517,6.492832034743541e-05
4,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,mass_density,exact,0.22921938750819384,0.0,0.0,0.0,6.106226635438361e-16,0.9333410246998648,0.07424080818282841,0.4666705123499324,0.018560202045707103
4,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,mass_density,trotter1,0.16779984149376825,0.06141954601442559,0.6292690288113629,0.39597951062119585,6.106226635438361e-16,0.9333410246998648,0.07424080818282841,0.4666705123499324,0.018560202045707103
4,1.0,0.5,0.5,neel_x,2.0,0.5,4,2.0,mass_density,trotter2,0.1677998414937683,0.061419546014425536,0.23750980030085422,0.05641090523895165,5.828670879282072e-16,0.9333410246998648,0.07424080818282841,0.4666705123499324,0.018560202045707103
4,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,mass_density,exact,0.22921938750819384,0.0,0.0,0.0,6.106226635438361e-16,0.9333410246998648,0.07424080818282841,0.2333352561749662,0.004640050511426776
4,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,mass_density,trotter1,0.21253150614217725,0.016687881366016594,0.2920149224291875,0.08527271492132438,4.718447854656915e-16,0.9333410246998648,0.07424080818282841,0.2333352561749662,0.004640050511426776
4,1.0,0.5,0.5,neel_x,2.0,0.25,8,2.0,mass_density,trotter2,0.21253150614217725,0.016687881366016594,0.05782397527066962,0.003343612116103012,7.771561172376096e-16,0.9333410246998648,0.07424080818282841,0.2333352561749662,0.004640050511426776
4,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,mass_density,exact,0.22921938750819384,0.0,0.0,0.0,6.106226635438361e-16,0.9333410246998648,0.07424080818282841,0.1166676280874831,0.001160012627856694
4,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,mass_density,trotter1,0.22498523277855198,0.004234154729641865,0.13760462242350388,0.018935032112315064,1.0824674490095276e-15,0.9333410246998648,0.07424080818282841,0.1166676280874831,0.001160012627856694
4,1.0,0.5,0.5,neel_x,2.0,0.125,16,2.0,mass_density,trotter2,0.224985232778552,0.004234154729641837,0.01432562031472244,0.00020522339740158824,1.6375789613221059e-15,0.9333410246998648,0.07424080818282841,0.1166676280874831,0.001160012627856694
4,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,mass_density,exact,0.22921938750819384,0.0,0.0,0.0,6.106226635438361e-16,0.9333410246998648,0.07424080818282841,0.05833381404374155,0.0002900031569641735
4,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,mass_density,trotter1,0.22815738476117484,0.0010620027470190085,0.06660942956689402,0.004436816107227015,4.6629367034256575e-15,0.9333410246998648,0.07424080818282841,0.05833381404374155,0.0002900031569641735
4,1.0,0.5,0.5,neel_x,2.0,0.0625,32,2.0,mass_density,trotter2,0.22815738476117575,0.0010620027470180926,0.003572768792527216,1.2764676844856382e-05,1.0824674490095276e-15,0.9333410246998648,0.07424080818282841,0.05833381404374155,0.0002900031569641735
4,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,mass_density,exact,0.22921938750819384,0.0,0.0,0.0,6.106226635438361e-16,0.9333410246998648,0.07424080818282841,0.029166907021870775,7.250078924104337e-05
4,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,mass_density,trotter1,0.228953677140054,0.00026571036813985427,0.03275507191194057,0.0010728947359563978,1.1657341758564144e-15,0.9333410246998648,0.07424080818282841,0.029166907021870775,7.250078924104337e-05
4,1.0,0.5,0.5,neel_x,2.0,0.03125,64,2.0,mass_density,trotter2,0.2289536771400547,0.0002657103681391326,0.0008926449869977154,7.968150728121515e-07,4.440892098500626e-15,0.9333410246998648,0.07424080818282841,0.029166907021870775,7.250078924104337e-05
4,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,mass_density,exact,0.13981170809833626,0.0,0.0,0.0,4.440892098500626e-16,0.7533184884915212,0.07418331381739929,0.3766592442457606,0.018545828454349822
4,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,mass_density,trotter1,0.05484849954206035,0.08496320855627591,0.6613139026114736,0.4373360777872176,5.273559366969494e-16,0.7533184884915212,0.07418331381739929,0.3766592442457606,0.018545828454349822
4,1.0,0.5,0.5,neel_x,4.0,0.5,8,4.0,mass_density,trotter2,0.05484849954206039,0.08496320855627587,0.42603905575280876,0.1815092770267449,2.220446049250313e-16,0.7533184884915212,0.07418331381739929,0.3766592442457606,0.018545828454349822
4,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,mass_density,exact,0.13981170809833626,0.0,0.0,0.0,4.440892098500626e-16,0.7533184884915212,0.07418331381739929,0.1883296221228803,0.0046364571135874555
4,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,mass_density,trotter1,0.11281700065013563,0.026994707448200636,0.2769405553569167,0.07669607120139743,5.551115123125783e-16,0.7533184884915212,0.07418331381739929,0.1883296221228803,0.0046364571135874555
4,1.0,0.5,0.5,neel_x,4.0,0.25,16,4.0,mass_density,trotter2,0.11281700065013561,0.02699470744820065,0.10373161927239923,0.010760248836873987,6.661338147750939e-16,0.7533184884915212,0.07418331381739929,0.1883296221228803,0.0046364571135874555
4,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,mass_density,exact,0.13981170809833626,0.0,0.0,0.0,4.440892098500626e-16,0.7533184884915212,0.07418331381739929,0.09416481106144015,0.0011591142783968639
4,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,mass_density,trotter1,0.13276634315098845,0.00704536494734781,0.1214220086222417,0.01474330417785974,9.159339953157541e-16,0.7533184884915212,0.07418331381739929,0.09416481106144015,0.0011591142783968639
4,1.0,0.5,0.5,neel_x,4.0,0.125,32,4.0,mass_density,trotter2,0.132766343150988,0.007045364947348254,0.025605489880771874,0.0006556411120343109,2.4702462297909733e-15,0.7533184884915212,0.07418331381739929,0.09416481106144015,0.0011591142783968639
4,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,mass_density,exact,0.13981170809833626,0.0,0.0,0.0,4.440892098500626e-16,0.7533184884915212,0.07418331381739929,0.04708240553072007,0.00028977856959921597
4,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,mass_density,trotter1,0.13803342030784352,0.001778287790492744,0.056426990864705186,0.0031840052980455225,8.43769498715119e-15,0.7533184884915212,0.07418331381739929,0.04708240553072007,0.00028977856959921597
4,1.0,0.5,0.5,neel_x,4.0,0.0625,64,4.0,mass_density,trotter2,0.13803342030784455,0.0017782877904917171,0.006378922021816291,4.069064616041285e-05,1.942890293094024e-15,0.7533184884915212,0.07418331381739929,0.04708240553072007,0.00028977856959921597
4,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,mass_density,exact,0.13981170809833626,0.0,0.0,0.0,4.440892098500626e-16,0.7533184884915212,0.07418331381739929,0.023541202765360036,7.244464239980399e-05
4,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,mass_density,trotter1,0.13936610341577704,0.0004456046825592197,0.02715636877288529,0.0007374683649289393,3.1086244689504383e-15,0.7533184884915212,0.07418331381739929,0.023541202765360036,7.244464239980399e-05
4,1.0,0.5,0.5,neel_x,4.0,0.03125,128,4.0,mass_density,trotter2,0.13936610341577743,0.0004456046825588311,0.0015932978863978458,2.5385981547998426e-06,7.993605777301127e-15,0.7533184884915212,0.07418331381739929,0.023541202765360036,7.244464239980399e-05
4,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,mass_density,exact,0.007030133420723648,0.0,0.0,0.0,5.828670879282072e-16,0.2323782842989669,0.1297781245811605,0.11618914214948345,0.032444531145290126
4,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,mass_density,trotter1,-6.35128990031748e-19,0.007030133420723649,0.256142374850479,0.0656089161940433,6.661338147750939e-16,0.2323782842989669,0.1297781245811605,0.11618914214948345,0.032444531145290126
4,1.0,0.5,0.5,uniform_x,0.5,0.5,1,0.5,mass_density,trotter2,6.938893903907228e-18,0.007030133420723641,0.05527803120162082,0.0030556607335273656,6.938893903907228e-16,0.2323782842989669,0.1297781245811605,0.11618914214948345,0.032444531145290126
4,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,mass_density,exact,0.007030133420723648,0.0,0.0,0.0,5.828670879282072e-16,0.2323782842989669,0.1297781245811605,0.058094571074741724,0.008111132786322531
4,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,mass_density,trotter1,0.0054137333089624064,0.0016164001117612414,0.12887985138066144,0.01661001609190138,6.661338147750939e-16,0.2323782842989669,0.1297781245811605,0.058094571074741724,0.008111132786322531
4,1.0,0.5,0.5,uniform_x,0.5,0.25,2,0.5,mass_density,trotter2,0.005413733308962412,0.0016164001117612362,0.012535020659301465,0.00015712674292911455,6.661338147750939e-16,0.2323782842989669,0.1297781245811605,0.058094571074741724,0.008111132786322531
4,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,mass_density,exact,0.007030133420723648,0.0,0.0,0.0,5.828670879282072e-16,0.2323782842989669,0.1297781245811605,0.029047285537370862,0.002027783196580633
4,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,mass_density,trotter1,0.006629922746140129,0.00040021067458351905,0.06471749650006688,0.004188354353236168,7.771561172376096e-16,0.2323782842989669,0.1297781245811605,0.029047285537370862,0.002027783196580633
4,1.0,0.5,0.5,uniform_x,0.5,0.125,4,0.5,mass_density,trotter2,0.006629922746140144,0.00040021067458350344,0.0030789277685626306,9.479796204026059e-06,1.2212453270876722e-15,0.2323782842989669,0.1297781245811605,0.029047285537370862,0.002027783196580633
4,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,mass_density,exact,0.007030133420723648,0.0,0.0,0.0,5.828670879282072e-16,0.2323782842989669,0.1297781245811605,0.014523642768685431,0.0005069457991451582
4,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,mass_density,trotter1,0.006930279765898977,9.985365482467062e-05,0.03244230147154062,0.0010525029247703266,2.220446049250313e-15,0.2323782842989669,0.1297781245811605,0.014523642768685431,0.0005069457991451582
4,1.0,0.5,0.5,uniform_x,0.5,0.0625,8,0.5,mass_density,trotter2,0.006930279765898991,9.985365482465675e-05,0.0007665705330442338,5.876303821317208e-07,6.38378239159465e-16,0.2323782842989669,0.1297781245811605,0.014523642768685431,0.0005069457991451582
4,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,mass_density,exact,0.007030133420723648,0.0,0.0,0.0,5.828670879282072e-16,0.2323782842989669,0.1297781245811605,0.0072618213843427155,0.00012673644978628955
4,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,mass_density,trotter1,0.00700518184394101,2.4951576782637763e-05,0.01624443989183524,0.0002638818273994481,1.0269562977782698e-15,0.2323782842989669,0.1297781245811605,0.0072618213843427155,0.00012673644978628955
4,1.0,0.5,0.5,uniform_x,0.5,0.03125,16,0.5,mass_density,trotter2,0.007005181843941029,2.495157678261868e-05,0.00019144882496292023,3.6652652579682865e-08,9.159339953157541e-16,0.2323782842989669,0.1297781245811605,0.0072618213843427155,0.00012673644978628955
4,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,mass_density,exact,0.12881728496153438,0.0,0.0,0.0,5.273559366969494e-16,0.6169348162292357,0.018638353496940218,0.30846740811461787,0.0046595883742350545
4,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,mass_density,trotter1,0.10259418845261908,0.0262230965089153,0.3874352525916925,0.15010607495078854,8.881784197001252e-16,0.6169348162292357,0.018638353496940218,0.30846740811461787,0.0046595883742350545
4,1.0,0.5,0.5,uniform_x,1.0,0.5,2,1.0,mass_density,trotter2,0.10259418845261907,0.026223096508915314,0.07835505336764115,0.0061395143882458925,5.273559366969494e-16,0.6169348162292357,0.018638353496940218,0.30846740811461787,0.0046595883742350545
4,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,mass_density,exact,0.12881728496153438,0.0,0.0,0.0,5.273559366969494e-16,0.6169348162292357,0.018638353496940218,0.15423370405730893,0.0011648970935587636
4,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,mass_density,trotter1,0.12241771711717675,0.006399567844357634,0.19099475620337192,0.03647899689718548,2.220446049250313e-16,0.6169348162292357,0.018638353496940218,0.15423370405730893,0.0011648970935587636
4,1.0,0.5,0.5,uniform_x,1.0,0.25,4,1.0,mass_density,trotter2,0.12241771711717675,0.006399567844357634,0.018966900788175093,0.000359743325508477,3.3306690738754696e-16,0.6169348162292357,0.018638353496940218,0.15423370405730893,0.0011648970935587636
4,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,mass_density,exact,0.12881728496153438,0.0,0.0,0.0,5.273559366969494e-16,0.6169348162292357,0.018638353496940218,0.07711685202865447,0.0002912242733896909
4,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,mass_density,trotter1,0.12722752068879994,0.0015897642727344397,0.09470543630884472,0.008969119666448644,4.440892098500626e-16,0.6169348162292357,0.018638353496940218,0.07711685202865447,0.0002912242733896909
4,1.0,0.5,0.5,uniform_x,1.0,0.125,8,1.0,mass_density,trotter2,0.1272275206888,0.0015897642727343841,0.00470455334311754,2.213282215823842e-05,1.1657341758564144e-15,0.6169348162292357,0.018638353496940218,0.07711685202865447,0.0002912242733896909
4,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,mass_density,exact,0.12881728496153438,0.0,0.0,0.0,5.273559366969494e-16,0.6169348162292357,0.018638353496940218,0.038558426014327234,7.280606834742273e-05
4,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,mass_density,trotter1,0.1284204830912919,0.00039680187024249136,0.04713119691537728,0.0022213497226760692,3.1086244689504383e-15,0.6169348162292357,0.018638353496940218,0.038558426014327234,7.280606834742273e-05
4,1.0,0.5,0.5,uniform_x,1.0,0.0625,16,1.0,mass_density,trotter2,0.12842048309129198,0.0003968018702424081,0.0011738340412755556,1.377886356457303e-06,6.661338147750939e-16,0.6169348162292357,0.018638353496940218,0.038558426014327234,7.280606834742273e-05
4,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,mass_density,exact,0.12881728496153438,0.0,0.0,0.0,5.273559366969494e-16,0.6169348162292357,0.018638353496940218,0.019279213007163617,1.820151708685568e-05
4,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,mass_density,trotter1,0.12871812454234807,9.916041918631158e-05,0.02350677010012829,0.0005525682405402854,3.608224830031759e-16,0.6169348162292357,0.018638353496940218,0.019279213007163617,1.820151708685568e-05
4,1.0,0.5,0.5,uniform_x,1.0,0.03125,32,1.0,mass_density,trotter2,0.12871812454234832,9.916041918606178e-05,0.0002933147686420881,8.603355350356168e-08,3.3306690738754696e-16,0.6169348162292357,0.018638353496940218,0.019279213007163617,1.820151708685568e-05
4,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,mass_density,exact,0.14351402407146632,0.0,0.0,0.0,5.551115123125783e-16,0.30728526914444937,0.31980833904110606,0.15364263457222468,0.07995208476027652
4,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,mass_density,trotter1,0.1034096790612197,0.04010434501024662,0.38277532604502473,0.146516950228875,8.881784197001252e-16,0.30728526914444937,0.31980833904110606,0.15364263457222468,0.07995208476027652
4,1.0,0.5,0.5,uniform_x,2.0,0.5,4,2.0,mass_density,trotter2,0.10340967906121973,0.040104345010246595,0.12942535708469252,0.016750923056500167,5.828670879282072e-16,0.30728526914444937,0.31980833904110606,0.15364263457222468,0.07995208476027652
4,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,mass_density,exact,0.14351402407146632,0.0,0.0,0.0,5.551115123125783e-16,0.30728526914444937,0.31980833904110606,0.07682131728611234,0.01998802119006913
4,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,mass_density,trotter1,0.13508673100773283,0.008427293063733493,0.17242382576168205,0.029729975690294896,0.0,0.30728526914444937,0.31980833904110606,0.07682131728611234,0.01998802119006913
4,1.0,0.5,0.5,uniform_x,2.0,0.25,8,2.0,mass_density,trotter2,0.13508673100773277,0.008427293063733549,0.02998517919650035,0.0008991109714462375,0.0,0.30728526914444937,0.31980833904110606,0.07682131728611234,0.01998802119006913
4,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,mass_density,exact,0.14351402407146632,0.0,0.0,0.0,5.551115123125783e-16,0.30728526914444937,0.31980833904110606,0.03841065864305617,0.004997005297517282
4,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,mass_density,trotter1,0.14149005510698012,0.0020239689644862002,0.08281213008289025,0.0068578488888655365,5.551115123125783e-16,0.30728526914444937,0.31980833904110606,0.03841065864305617,0.004997005297517282
4,1.0,0.5,0.5,uniform_x,2.0,0.125,16,2.0,mass_density,trotter2,0.14149005510698018,0.0020239689644861447,0.007363104402967637,5.421530644900141e-05,1.3322676295501878e-15,0.30728526914444937,0.31980833904110606,0.03841065864305617,0.004997005297517282
4,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,mass_density,exact,0.14351402407146632,0.0,0.0,0.0,5.551115123125783e-16,0.30728526914444937,0.31980833904110606,0.019205329321528086,0.0012492513243793205
4,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,mass_density,trotter1,0.14301298902518977,0.0005010350462765489,0.04072709547324377,0.0016586963056867132,4.690692279041286e-15,0.30728526914444937,0.31980833904110606,0.019205329321528086,0.0012492513243793205
4,1.0,0.5,0.5,uniform_x,2.0,0.0625,32,2.0,mass_density,trotter2,0.14301298902519027,0.0005010350462760493,0.0018326354163242483,3.3585525691659512e-06,1.0547118733938987e-15,0.30728526914444937,0.31980833904110606,0.019205329321528086,0.0012492513243793205
