n_sites,j,g,m,initial_state,t_target,observable_name,method,metric,slope,prefactor,points
3,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter1,observable_error,2.073430603497102,0.29378533824237674,5
3,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter1,state_error,1.037226072393301,0.9728583648910968,5
3,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter2,observable_error,2.073430603497555,0.2937853382425735,5
3,1.0,1.0,0.5,uniform_x,0.5,staggered_magnetization,trotter2,state_error,2.0573739495858776,0.49071085789777236,5
3,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter1,observable_error,2.077606843016064,0.1641537511215663,5
3,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter1,state_error,1.0360868363746987,1.0699173635399444,5
3,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter2,observable_error,2.077606843017031,0.16415375112179104,5
3,1.0,1.0,0.5,uniform_x,1.0,staggered_magnetization,trotter2,state_error,2.0242188091743496,0.5346887295062339,5
3,1.0,1.0,0.5,uniform_x,2.0,staggered_magnetization,trotter1,observable_error,2.226280710068672,0.13450658019240924,5
3,1.0,1.0,0.5,uniform_x,2.0,staggered_magnetization,trotter1,state_error,1.1268900321547526,0.5029355751679767,5
3,1.0,1.0,0.5,uniform_x,2.0,staggered_magnetization,trotter2,observable_error,2.226280710078865,0.13450658019433653,5
3,1.0,1.0,0.5,uniform_x,2.0,staggered_magnetization,trotter2,state_error,2.067865091237317,0.5896435970860469,5
3,1.0,1.0,0.5,uniform_x,4.0,staggered_magnetization,trotter1,observable_error,2.1573439509416823,0.3137763326369623,5
3,1.0,1.0,0.5,uniform_x,4.0,staggered_magnetization,trotter1,state_error,1.1255554520335933,0.8966331572359515,5
3,1.0,1.0,0.5,uniform_x,4.0,staggered_magnetization,trotter2,observable_error,2.1573439509480243,0.3137763326398051,5
3,1.0,1.0,0.5,uniform_x,4.0,staggered_magnetization,trotter2,state_error,2.0665826149698834,1.131948118103925,5
3,1.0,1.0,0.5,domain_wall_x,0.5,staggered_magnetization,trotter1,observable_error,2.073430603496938,0.2937853382423067,5
3,1.0,1.0,0.5,domain_wall_x,0.5,staggered_magnetization,trotter1,state_error,1.0372260723931264,0.972858364890858,5
3,1.0,1.0,0.5,domain_wall_x,0.5,staggered_magnetization,trotter2,observable_error,2.0734306034973904,0.29378533824250447,5
3,1.0,1.0,0.5,domain_wall_x,0.5,staggered_magnetization,trotter2,state_error,2.0573739492095293,0.49071085763713224,5
3,1.0,1.0,0.5,domain_wall_x,1.0,staggered_magnetization,trotter1,observable_error,2.077606843015998,0.16415375112154174,5
3,1.0,1.0,0.5,domain_wall_x,1.0,staggered_magnetization,trotter1,state_error,1.0360868363746045,1.0699173635397925,5
3,1.0,1.0,0.5,domain_wall_x,1.0,staggered_magnetization,trotter2,observable_error,2.077606843017155,0.16415375112181368,5
3,1.0,1.0,0.5,domain_wall_x,1.0,staggered_magnetization,trotter2,state_error,2.0242188087688238,0.5346887292048674,5
3,1.0,1.0,0.5,domain_wall_x,2.0,staggered_magnetization,trotter1,observable_error,2.226280710069047,0.13450658019246015,5
3,1.0,1.0,0.5,domain_wall_x,2.0,staggered_magnetization,trotter1,state_error,1.126890032154586,0.5029355751678349,5
3,1.0,1.0,0.5,domain_wall_x,2.0,staggered_magnetization,trotter2,observable_error,2.2262807100795428,0.13450658019446335,5
3,1.0,1.0,0.5,domain_wall_x,2.0,staggered_magnetization,trotter2,state_error,2.067865090942095,0.5896435968488332,5
3,1.0,1.0,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,observable_error,2.157343950941669,0.31377633263695204,5
3,1.0,1.0,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,state_error,1.1255554520331659,0.8966331572354281,5
3,1.0,1.0,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,observable_error,2.1573439509482304,0.3137763326398849,5
3,1.0,1.0,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,state_error,2.0665826147744966,1.1319481177993687,5
3,1.0,1.5,0.5,neel_x,0.5,staggered_magnetization,trotter1,observable_error,2.0673586959158436,1.0370916763956606,5
3,1.0,1.5,0.5,neel_x,0.5,staggered_magnetization,trotter1,state_error,1.0203728855781078,1.4797323745154676,5
3,1.0,1.5,0.5,neel_x,0.5,staggered_magnetization,trotter2,observable_error,2.0673586959160115,1.0370916763958973,5
3,1.0,1.5,0.5,neel_x,0.5,staggered_magnetization,trotter2,state_error,2.0716201897765134,0.9337624447531289,5
3,1.0,1.5,0.5,neel_x,1.0,staggered_magnetization,trotter1,observable_error,2.1070244136812866,0.8921554567413599,5
3,1.0,1.5,0.5,neel_x,1.0,staggered_magnetization,trotter1,state_error,1.0499256057502346,1.4208426784824326,5
3,1.0,1.5,0.5,neel_x,1.0,staggered_magnetization,trotter2,observable_error,2.1070244136815126,0.8921554567416209,5
3,1.0,1.5,0.5,neel_x,1.0,staggered_magnetization,trotter2,state_error,2.0812462663699534,1.0655247661525862,5
3,1.0,1.5,0.5,neel_x,2.0,staggered_magnetization,trotter1,observable_error,2.0245237308598045,1.4810440380961165,5
3,1.0,1.5,0.5,neel_x,2.0,staggered_magnetization,trotter1,state_error,1.0857595005968614,1.6898867874820702,5
3,1.0,1.5,0.5,neel_x,2.0,staggered_magnetization,trotter2,observable_error,2.024523730860247,1.4810440380970142,5
3,1.0,1.5,0.5,neel_x,2.0,staggered_magnetization,trotter2,state_error,2.063866351878318,1.5643673276797672,5
3,1.0,1.5,0.5,neel_x,4.0,staggered_magnetization,trotter1,observable_error,1.3445008164646748,0.1520960207107587,5
3,1.0,1.5,0.5,neel_x,4.0,staggered_magnetization,trotter1,state_error,0.9683737012468255,0.7123708944994943,5
3,1.0,1.5,0.5,neel_x,4.0,staggered_magnetization,trotter2,observable_error,1.3445008164628012,0.15209602071036346,5
3,1.0,1.5,0.5,neel_x,4.0,staggered_magnetization,trotter2,state_error,2.104536717263501,2.0093820499068236,5
3,1.0,1.5,0.5,uniform_x,0.5,staggered_magnetization,trotter1,observable_error,2.1104822235695084,0.4074927453685465,5
3,1.0,1.5,0.5,uniform_x,0.5,staggered_magnetization,trotter1,state_error,1.025778869269758,1.2317958686706996,5
3,1.0,1.5,0.5,uniform_x,0.5,staggered_magnetization,trotter2,observable_error,2.1104822235693006,0.4074927453684228,5
3,1.0,1.5,0.5,uniform_x,0.5,staggered_magnetization,trotter2,state_error,2.0668851550624066,0.6675660664035706,5
3,1.0,1.5,0.5,uniform_x,1.0,staggered_magnetization,trotter1,observable_error,2.187893728256627,0.2998812046001944,5
3,1.0,1.5,0.5,uniform_x,1.0,staggered_magnetization,trotter1,state_error,1.0276059942328215,1.2672255657869302,5
