n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,trotter2,0.4023165937206348,0.003882238265803195,0.02965611894326516,0.0008794853907770905,7.216449660063518e-16,1.0956209179578624,0.2614328698307839,0.2739052294894656,0.016339554364423994
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,exact,0.40619883198643797,0.0,0.0,0.0,4.718447854656915e-16,1.0956209179578624,0.2614328698307839,0.1369526147447328,0.004084888591105998
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,trotter1,0.4772604855685557,0.07106165358211775,0.10323540158804388,0.010657548141044693,5.828670879282072e-16,1.0956209179578624,0.2614328698307839,0.1369526147447328,0.004084888591105998
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,trotter2,0.40529947570463926,0.0008993562817987133,0.007277631658707611,5.2963922559823295e-05,1.304512053934559e-15,1.0956209179578624,0.2614328698307839,0.1369526147447328,0.004084888591105998
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,exact,0.40619883198643797,0.0,0.0,0.0,4.718447854656915e-16,1.0956209179578624,0.2614328698307839,0.0684763073723664,0.0010212221477764996
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,trotter1,0.443351824379137,0.037152992392699036,0.05196021487463827,0.00269986392981858,1.1102230246251565e-15,1.0956209179578624,0.2614328698307839,0.0684763073723664,0.0010212221477764996
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,trotter2,0.4059779048125749,0.00022092717386307248,0.0018115126397176056,3.2815780438566478e-06,9.71445146547012e-16,1.0956209179578624,0.2614328698307839,0.0684763073723664,0.0010212221477764996
4,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.5,2,1.0,h_hop_density,exact,0.7634091307848921,0.0,0.0,0.0,6.38378239159465e-16,1.336224468842413,0.1362429078782968,0.6681122344212065,0.0340607269695742
4,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.5,2,1.0,h_hop_density,trotter1,0.6705757533987053,0.0928333773861868,0.4819580195670489,0.2322835326249919,7.771561172376096e-16,1.336224468842413,0.1362429078782968,0.6681122344212065,0.0340607269695742
4,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.5,2,1.0,h_hop_density,trotter2,0.7420355733358316,0.021373557449060554,0.14892340609999574,0.022178180884424248,3.3306690738754696e-16,1.336224468842413,0.1362429078782968,0.6681122344212065,0.0340607269695742
