n_sites,j,g,m,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation
3,1.0,1.0,0.5,0.1,20,2.0,h_hop_density,trotter1,0.21336279957214574,0.044444603381956854,0.10012840600340382,0.010025697688782476,3.700743415417188e-17
3,1.0,1.0,0.5,0.1,20,2.0,h_hop_density,trotter2,0.25359683896900814,0.004210563985094451,0.008208821013949466,6.738474243905834e-05,5.181040781584064e-16
3,1.0,1.0,0.5,0.05,40,2.0,h_hop_density,exact,0.2578074029541026,0.0,0.0,0.0,5.921189464667501e-16
3,1.0,1.0,0.5,0.05,40,2.0,h_hop_density,trotter1,0.23691984237827898,0.02088756057582361,0.049060469469843354,0.0024069296646014315,1.9984014443252818e-15
3,1.0,1.0,0.5,0.05,40,2.0,h_hop_density,trotter2,0.2567523018829003,0.001055101071202269,0.00203659708154147,4.147727672543233e-06,1.3322676295501878e-15
3,1.0,1.0,0.5,0.025,80,2.0,h_hop_density,exact,0.2578074029541026,0.0,0.0,0.0,5.921189464667501e-16
3,1.0,1.0,0.5,0.025,80,2.0,h_hop_density,trotter1,0.2477623741258307,0.010045028828271907,0.02426637679149529,0.0005888570425868211,7.105427357601002e-15
3,1.0,1.0,0.5,0.025,80,2.0,h_hop_density,trotter2,0.25754348483304923,0.00026391812105336365,0.0005081789348563098,2.5824582983169364e-07,4.218847493575595e-15
3,1.0,1.5,0.5,0.4,5,2.0,h_hop_density,exact,0.6317022754377598,0.0,0.0,0.0,0.0
3,1.0,1.5,0.5,0.4,5,2.0,h_hop_density,trotter1,0.4266251910747548,0.20507708436300504,0.6385206804346025,0.40770865934266787,8.881784197001252e-16
3,1.0,1.5,0.5,0.4,5,2.0,h_hop_density,trotter2,0.7162732324750155,0.0845709570372557,0.23544484048616143,0.055434272911554006,9.992007221626409e-16
3,1.0,1.5,0.5,0.2,10,2.0,h_hop_density,exact,0.6317022754377598,0.0,0.0,0.0,0.0
3,1.0,1.5,0.5,0.2,10,2.0,h_hop_density,trotter1,0.6543790162922387,0.022676740854478905,0.28607822350559614,0.08184074996411783,1.4802973661668753e-16
3,1.0,1.5,0.5,0.2,10,2.0,h_hop_density,trotter2,0.6638871985257833,0.032184923088023454,0.05368673556792488,0.0028822655759402904,1.1102230246251565e-15
3,1.0,1.5,0.5,0.1,20,2.0,h_hop_density,exact,0.6317022754377598,0.0,0.0,0.0,0.0
3,1.0,1.5,0.5,0.1,20,2.0,h_hop_density,trotter1,0.6602712210496111,0.028568945611851304,0.13466336736229523,0.018134222509352482,1.4062824978585316e-15
3,1.0,1.5,0.5,0.1,20,2.0,h_hop_density,trotter2,0.6401653470599362,0.00846307162217641,0.013096299969740398,0.00017151307289742235,4.440892098500626e-16
3,1.0,1.5,0.5,0.05,40,2.0,h_hop_density,exact,0.6317022754377598,0.0,0.0,0.0,0.0
3,1.0,1.5,0.5,0.05,40,2.0,h_hop_density,trotter1,0.6490800312167941,0.017377755779034332,0.06537878397315294,0.0042743853938082,3.1086244689504383e-15
3,1.0,1.5,0.5,0.05,40,2.0,h_hop_density,trotter2,0.6338406607959262,0.0021383853581663503,0.0032537289340018164,1.0586751975960595e-05,4.884981308350689e-15
3,1.0,1.5,0.5,0.025,80,2.0,h_hop_density,exact,0.6317022754377598,0.0,0.0,0.0,0.0
3,1.0,1.5,0.5,0.025,80,2.0,h_hop_density,trotter1,0.6410416180876647,0.00933934264990488,0.032221214622807366,0.0010382066717690153,9.325873406851315e-15
3,1.0,1.5,0.5,0.025,80,2.0,h_hop_density,trotter2,0.6322382343793758,0.0005359589416159549,0.0008121607188603006,6.596050332596803e-07,3.9968028886505635e-15
4,1.0,0.5,0.5,0.4,5,2.0,h_hop_density,exact,0.6141221248534547,0.0,0.0,0.0,6.106226635438361e-16
4,1.0,0.5,0.5,0.4,5,2.0,h_hop_density,trotter1,0.6532677287764087,0.039145603922953964,0.4934052211593325,0.2434487122672898,4.440892098500626e-16
