n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,staggered_magnetization,exact,0.1720452826020672,0.0,0.0,0.0,4.440892098500626e-16,1.572228443814471,0.6108844375317404,0.3930571109536177,0.038180277345733774
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,staggered_magnetization,trotter1,0.15639099747283508,0.015654285129232115,0.20564886081875702,0.042291453956052494,2.220446049250313e-16,1.572228443814471,0.6108844375317404,0.3930571109536177,0.038180277345733774
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,staggered_magnetization,trotter2,0.19845372862286165,0.02640844602079445,0.03867460635236108,0.0014957251765100876,9.992007221626409e-16,1.572228443814471,0.6108844375317404,0.3930571109536177,0.038180277345733774
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,staggered_magnetization,exact,0.1720452826020672,0.0,0.0,0.0,4.440892098500626e-16,1.572228443814471,0.6108844375317404,0.19652855547680886,0.009545069336433443
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,staggered_magnetization,trotter1,0.16828600013331366,0.0037592824687535387,0.10521664045862973,0.01107054142940056,3.3306690738754696e-16,1.572228443814471,0.6108844375317404,0.19652855547680886,0.009545069336433443
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,staggered_magnetization,trotter2,0.1786756118439465,0.0066303292418793125,0.009448740886532652,8.927870434083385e-05,1.9984014443252818e-15,1.572228443814471,0.6108844375317404,0.19652855547680886,0.009545069336433443
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,staggered_magnetization,exact,0.1720452826020672,0.0,0.0,0.0,4.440892098500626e-16,1.572228443814471,0.6108844375317404,0.09826427773840443,0.002386267334108361
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,staggered_magnetization,trotter1,0.1711146758055511,0.0009306067965161036,0.0532486164689693,0.0028354151558593887,1.4802973661668755e-15,1.572228443814471,0.6108844375317404,0.09826427773840443,0.002386267334108361
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,staggered_magnetization,trotter2,0.17370381651262373,0.0016585339105565367,0.002349051886732492,5.518044766561481e-06,1.4802973661668753e-16,1.572228443814471,0.6108844375317404,0.09826427773840443,0.002386267334108361
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.5,2,1.0,staggered_magnetization,exact,0.26498742679644605,0.0,0.0,0.0,1.1102230246251565e-16,1.2715071100583575,0.06728244253152373,0.6357535550291787,0.01682061063288093
3,dense,swapped,1.0,1.0,0.5,uniform_x,1.0,0.5,2,1.0,staggered_magnetization,trotter1,0.22323012637361006,0.041757300422835986,0.4182369629617519,0.17492215718746984,6.661338147750939e-16,1.2715071100583575,0.06728244253152373,0.6357535550291787,0.01682061063288093
